question_id,standard_stars,standard_level,standard_level_name,calibrated_stars,calibrated_level,calibrated_level_name,original_teacher_level,label_changed,review_status,review_confidence,acceptable_levels,review_reason,teacher_reason,stem_summary,stem_pic_url,analysis_pic_url
2863389748323192832,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：框图推断，各物质,框图推断，各物质,如图所示，A～G都是初中化学常见的物质。通常情况下，A、B、G为黑色固体，D为红色固体，F为红棕色固体，C、E为无色气体，C是绿色植物进行光合作用的一种原料，G是目前年产量最高的金属。它们之间相互转化的关系如图所示（图中部分反应物或生成物已省略），回答： （1）写出物质C、G的化学式：C ________ ，G ________ 。 （2）写出图中反应①的化学方程式： ________ 。 （3）图中反应③的化学方程式： ______…,https://k12static.xdf.cn/k12/image/externalized/b0deb9a1-1fa4-42c6-8006-6053c1afefa6.png,https://k12static.xdf.cn/k12/image/externalized/b2208455-4504-44a1-90dd-dfedeb82e5eb.png
3044743973378228224,★★★★★,5,压轴题,★★★★★,5,压轴题,压轴题,否,边界保留,中,拔高题 / 压轴题,题目包含复杂建模、多阶段证据和定量关系的深层耦合。 原标注依据：涉及SO₂、银盐、电导率、Ksp和物质的量浓度 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,涉及SO₂、银盐、电导率、Ksp和物质的量浓度,Ⅰ.实验探究 将SO2通入到AgNO3溶液中，得到白色“沉淀X“和“溶液Y”，进行以下探究。 （1）成分探究 为探究“沉淀X”的成分，设计以下实验。 查阅资料：BaSO4、Ag2SO3难溶，Ag2SO4微溶，BaSO3难溶于水，溶于盐酸，银盐易与过量浓氨水反应得到[Ag（NH3）2]+。 写出由溶液甲得到沉淀甲时主要反应的化学方程式 ________ 。 （2）“${SO}_{4}^{2-}$”产生途径的探究 预测${SO}_{4}^…,https://k12static.xdf.cn/k12/image/externalized/56f6bbb1-f2c2-4a4a-b49a-c1ac8f3f5a57.png,https://k12static.xdf.cn/k12/image/externalized/309e8d32-4932-45c8-be03-597a178c68c7.png
2676052248048975872,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：制取氧气相关+计算,制取氧气相关+计算,氧气是生命活动的重要物质，在生活和生产中具有广泛应用。 （1）请画出氧原子（核电荷数为8）的结构示意图 ________ 。 （2）如图所示为实验室中常见的气体制备和收集装置。 ①实验室加热氯酸钾和二氧化锰的混合物制取氧气，应选用一套装置组合是 ________ （填字母序号），反应的化学方程式为 ________ ，根据你选择的收集装置，写出如何对收集的氧气进行验满 ________ 。 ②若用B作气体发生装置制氧气，反应的化学方程…,https://k12static.xdf.cn/k12/image/externalized/d06da600-42cb-4fe9-9e9c-3141fb8c2ca0.png,https://k12static.xdf.cn/k12/image/externalized/357c6c84-ff75-4aac-8878-be25cf9a08dc.png
3102032123401654272,★★,2,基础题,★★,2,基础题,基础题,否,边界保留,中,送分题 / 基础题,最高难任务需要一次实质应用、转换或基础实验判断，但模型完全显性。 原标注依据：自来水净化，过滤 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,自来水净化，过滤,城市的生活用水是经自来水厂净化处理过的。如图是自来水厂净化水的过程示意图。,https://k12static.xdf.cn/k12/image/externalized/5b6a244a-fb34-4985-8ddd-aa39df24ecc4.png,https://k12static.xdf.cn/k12/image/externalized/878e0169-0f4b-49ff-ae8b-d743202a0876.png
2810920129911853056,★★★,3,中等题,★★★,3,中等题,中等题,否,边界保留,中,基础题 / 中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：溶液配制误差、pH测定误差和除杂 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,溶液配制误差、pH测定误差和除杂,实验是科学探究的重要途径，请将下列有关实验问题填写完整。 （1）配制一定浓度的氯化钠溶液时，若溶质质量分数偏大，可能是量取水时 （填“俯视”或“仰视”）所致； （2）测定稀硫酸的pH时，先用水将pH试纸润湿会使结果偏 （填“大”或“小”）； （3）除去NaOH溶液中少量的Na2CO3，不能选用盐酸的原因是 。,https://k12static.xdf.cn/k12/image/externalized/e9ddd24f-d960-4a67-b7f8-b003ec8cdda9.png,https://k12static.xdf.cn/k12/image/externalized/32a95833-18e5-403c-a498-d2589dfe5c5d.png
2863852240098033664,★★★,3,中等题,★★★,3,中等题,中等题,否,边界保留,中,基础题 / 中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：物理化学性质+中和反应 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,物理化学性质+中和反应,厨房中的化学 （1）“落汤螃蟹着红袍”，活的螃蟹甲壳中的虾青素与蛋白质结合形成青绿色的复合物，高温煮熟蛋白质变性，将虾青素释放出来而显露出红色，“落汤”过程属于 （填“物理”或“化学”，下同）变化，虾青素易溶于有机溶剂，该性质属于 性质。 （2）凉皮的主要原料是面粉，面粉中富含的主要有机营养素是 。 （3）下列厨房用品属于有机高分子材料的是 （填标号）。 A．铁锅 B．塑料盆 C．陶瓷碗 （4）铁锅易生锈，常采取的防锈措施为 。 （5…,https://k12static.xdf.cn/k12/image/externalized/e60a9d07-8268-41a4-9384-e4e92af5ae37.png,https://k12static.xdf.cn/k12/image/externalized/0ff2321d-9029-4892-af12-3eaffbc0ae7e.png
3025440272330825728,★★★★,4,拔高题,★★★★,4,拔高题,中等题,是,明确改标,高,拔高题,题目包含决定性转换或高密度综合链，需要图像反推、竞争解释排除、方案评价、多步守恒/差量，或多个高阶任务共同作用，校准为拔高题。,溶解度+曲线分析，,图1为硝酸钾和氯化钾的溶解度曲线，图2为兴趣小组进行的实验，R物质是硝酸钾或氯化钾中的一种。下列说法正确的是,https://k12static.xdf.cn/k12/image/externalized/f6542dbe-87ee-4032-a6bd-9d8cca8da06f.png,https://k12static.xdf.cn/k12/image/externalized/0b550124-c903-4e2c-baad-75a66d2aeeca.png
2810917874295177216,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：碳产生、碳封存、碳转化和碳捕捉，综合实验计算,碳产生、碳封存、碳转化和碳捕捉，综合实验计算,我国将在2060年前实现“碳中和”的目标，展示了我国负责任大国的担当。为实现“碳中和”目标需要分析“碳产生”的原因，研究“碳封存”、“碳转化”和“碳捕捉”的方法。 Ⅰ.“碳产生”：产生CO2的途径主要是含碳燃料的燃烧和工业废气 （1）工业上，燃烧天然气发电会产生CO2，写出反应的化学方程式 ________ 。 （2）实验室中，用如图所示装置制备和收集CO2，则A中反应的化学方程式为 ________ ；用B装置收集CO2，气体应从 …,https://k12static.xdf.cn/k12/image/externalized/6752df9f-ca3e-4733-8f6f-4fb12f6d816e.png,https://k12static.xdf.cn/k12/image/externalized/66781909-287a-4f39-bc22-1da51027a498.png
2770275437582585856,★★★,3,中等题,★★★,3,中等题,中等题,否,边界保留,中,基础题 / 中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：氢气燃烧+材料+元素周期表 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,氢气燃烧+材料+元素周期表,“江南忆，最忆是杭州”，以“绿色、智能、节俭、文明”为理念的杭州亚运会赢得高度赞誉。请回答下列问题： （1）亚运会期间启用加氢站助力“碳中和”，氢气做燃料能有效减少“碳排放”的原因是 （用符号表达式表示）。 （2）亚运会场馆地面加入石墨烯防滑剂，以提高地面的安全性和防滑性。石墨烯是石墨的单层结构（如图所示），请分析，石墨烯在物质分类中属于 （选填“单质”或“化合物”）。 （3）亚运会吉祥物琮琮、宸宸和莲莲主要由涤纶材料制成，涤纶属于 …,https://k12static.xdf.cn/k12/image/externalized/6b0f87e2-b069-42ce-b7e2-386dec233d5e.png,https://k12static.xdf.cn/k12/image/externalized/9b748cef-3977-4967-9f5f-fdf0656d697f.png
2248521015603507200,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：多步空气中氧含量测定问题，含多步分析验证,多步空气中氧含量测定问题，含多步分析验证,空气中氧气含量测定再认识。 【你知道吗】二面多年前，化学家 ________ （选填字母）用如图1的实验装置定量的研究了空气的成分，得出氧气约占空气体积的五分之一的结论。 A.道尔顿 B.门捷列夫 C.拉瓦锡 D.屠呦呦 【实验回顾】实验室常用图2所示的方法测定空气中氧气的含量。 （1）写出红磷燃烧的化学符号表达式 ________ 。 （2）误差分析：用该方法测出的氧气含量若不准确，原因可能有如下几点： A.红磷的量不足 B.塞子塞…,https://k12static.xdf.cn/k12/image/externalized/f6f33fe4-e198-44a8-b532-db05edd7047a.png,https://k12static.xdf.cn/k12/image/externalized/b056666d-f09a-4961-a377-f2e3927b8d95.png
2941457550026231808,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：氧化物+盐的反应,氧化物+盐的反应,若N表示非氢气的一种或两种物质，则M可能是下列（已知：某反应可用通式：M+H2SO4（稀）=MSO4+N来表示）（ ） ①CaCO3 ②Fe2O3 ③Na2CO3 ④CuO,https://k12static.xdf.cn/k12/image/externalized/75f9d5aa-2721-42c9-b59f-fbb6a954a57b.png,https://k12static.xdf.cn/k12/image/externalized/56eee469-044b-48eb-afff-98e64b76656b.png
2861737400586489856,★★,2,基础题,★★,2,基础题,基础题,否,一致保留,高,基础题,最高难任务需要一次实质应用、转换或基础实验判断，但模型完全显性。 原标注依据：人体健康,人体健康,以人为本，关注健康是人类永恒的主题。下列叙述正确的是（ ）,https://k12static.xdf.cn/k12/image/externalized/2630adf5-0f46-463c-9462-4f56dede9a82.png,https://k12static.xdf.cn/k12/image/externalized/441c1c03-cf9a-478c-aa75-69059e67e1b9.png
2861738888741818368,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,酸碱盐转化需逐一验证转化路径的可行性,下列物质转化在给定条件下能够实现的是（ ）,https://k12static.xdf.cn/k12/image/externalized/622349b1-0b1e-4adc-ac22-476e62d02114.png,https://k12static.xdf.cn/k12/image/externalized/2b6afcaa-55a7-4c2b-bd83-c342b031c8c9.png
2811488622936129536,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,酸碱盐转化需逐一验证转化路径的可行性,在给定条件下，下列物质的转化能实现的是（ ）,https://k12static.xdf.cn/k12/image/externalized/e41ce325-eb92-4a1f-b237-5722946a50e6.png,https://k12static.xdf.cn/k12/image/externalized/f62ccef2-f510-480a-80d8-781f319c06cf.png
2962790625140576256,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：燃烧产物判断，无计算,燃烧产物判断，无计算,天然气是一种重要的化石能源，其主要成分是甲烷，某校化学兴趣小组的同学对甲烷燃烧的产物产生了兴趣，请参与： 【提出问题】甲烷燃烧后生成哪些物质？ 【查阅资料】①含碳元素的物质有充足的氧气完全燃烧生成CO2。不完全燃烧生成CO：②无水CuSO4遇水变蓝。③氢氧化钠与二氧化碳会反应。 【猜想与假设】 （1）猜想一：CO2、H2O；猜想二： ________ ；猜想三：CO2、CO、H2O。 【实验探究】将甲烷在一定量的纯净氧气中燃烧的产物依…,https://k12static.xdf.cn/k12/image/externalized/e0fd44e8-10f7-4396-8f9b-fd4398a034b8.png,https://k12static.xdf.cn/k12/image/externalized/e38b3d2a-701c-4c12-846f-adc7abb59f45.png
2760133501205901312,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：工业制氧原理/实验室制氧装置/操作含流程图和装置图,工业制氧原理/实验室制氧装置/操作含流程图和装置图,氧气是一种重要的气体，在生产和生活中有广泛的用途。 （1）工业制取氧气的原理如下：（已知氧气沸点为-183℃，氮气沸点为-196℃） “操作2”得到的气体A是 ________ （填化学式），液体B是 ________ （填“纯净物”或“混合物”）。 （2）实验室制取氧气的发生装置及收集装置如图。仪器b为分液漏斗，用于随时添加液体。 ①仪器a的名称是 ________ 。 ②实验室用高锰酸钾制取氧气，反应的化学方程式是 _______…,https://k12static.xdf.cn/k12/image/externalized/6fd21bac-30ff-4e3a-abc6-9bbe420c2bb7.png,https://k12static.xdf.cn/k12/image/externalized/d446b384-e687-4fbb-9628-696c913773d2.png
2624079273197330432,★★★,3,中等题,★★★,3,中等题,基础题,是,明确改标,高,中等题,整题包含多个非重复应用任务，或多问共享同一实验、装置或过程模型；需要在方程式、现象解释、装置判断、实验操作或计算规则之间切换，已超过一步基础应用，校准为中等题。,电解水方程式/结论/微观本质，含实验图，需微观解释,实验1、2是关于水的两个实验。 （1）实验1中反应的化学方程式为 ________ 。 （2）通过实验1可以得出结论：水是由 ________ 组成的。 （3）从微观角度分析：实验1和实验2的本质区别是 ________ 。,https://k12static.xdf.cn/k12/image/externalized/86655f67-8a9a-4d35-8a08-dc9f232374f2.png,https://k12static.xdf.cn/k12/image/externalized/97b010fa-c718-47f8-baf0-1ac0aca1d1f5.png
2737272627998511104,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：金属活动性/过滤/回收流程含流程图，需分析各步骤物质,金属活动性/过滤/回收流程含流程图，需分析各步骤物质,某实验室的废水中含有大量AgNO3、Zn(NO3)2和Fe(NO3)2，课外小组同学欲从该废液中回收银，并得到副产品硫酸亚铁晶体，实验方案如下：,https://k12static.xdf.cn/k12/image/externalized/91b0d548-5319-41b6-8fb5-e563d8727baf.png,https://k12static.xdf.cn/k12/image/externalized/dded598a-80b4-4e48-b760-b336351d4f40.png
2904135363852574720,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：物质鉴别框图推断，以耀眼白光和刺激性气味为突破口，各物质,物质鉴别框图推断，以耀眼白光和刺激性气味为突破口，各物质,A-G是初中常见的几种物质，它们有如图所示的转化关系，已知A、C是元素组成相同的两种不同化合物，B与D反应发出耀眼的白光，生成F为白色粉末，G是一种无色有刺激性气味的气体，回答下列问题： （1）写出G的化学式 ________ 。 （2）写出A→B+C反应的化学方程式 ________ 。 （3）写出D与稀盐酸反应的现象 ________ 。,https://k12static.xdf.cn/k12/image/externalized/51602321-990b-412c-8143-75ac54578640.png,https://k12static.xdf.cn/k12/image/externalized/5155a59c-334d-4ff8-a7a2-daa861d9299c.png
2862592645242826752,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：金稳定性/磁铁矿炼铁优势/铝热反应+滤液滤渣需综合分析,金稳定性/磁铁矿炼铁优势/铝热反应+滤液滤渣需综合分析,金属是现代生活和工业生产中应用极为普遍的一类重要物质。 （1）金在自然界中可以单质形式存在，说明它的化学性质 ________ 。 （2）将磁铁矿（主要成分：Fe3O4）和菱铁矿（主要成分：FeCO3）两种铁矿石进行比较，从化学的角度分析，磁铁矿作炼铁原料更具优势，其原因是 ________ 。 （3）高铁的迅速发展对钢轨的需求量越来越大，质量要求越来越高。工业上经常用“铝热反应”来焊接钢轨，其原理是：8Al+3Fe3O4$\frac…,https://k12static.xdf.cn/k12/image/externalized/0811b32e-aefb-4862-95f4-b56aeb2c9dbc.png,https://k12static.xdf.cn/k12/image/externalized/5ab8cab3-773a-46bd-bc5d-b195eed7339c.png
2834348607810138112,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：复分解反应微观实质/条件判断/实验探究含微观示意图和实验设计,复分解反应微观实质/条件判断/实验探究含微观示意图和实验设计,某兴趣小组利用“盐酸、硫酸铜、氢氧化钠、碳酸钠、硝酸钾”五种溶液对“复分解反应发生的条件”进行再探究。 【知识回顾】（1）回忆向滴有酚酞试剂的氢氧化钠溶液中滴加稀盐酸的实验，（2）观察两者反应的微观示意图（图1），该反应过程没有变化的微粒是 ________ ，两者反应的微观实质是溶液中的 ________ 。 【实质再探】（1）向氢氧化钠溶液中滴加硫酸铜溶液反应的化学方程式是 ________ ，图2是二者反应的微观示意图，两者反应…,https://k12static.xdf.cn/k12/image/externalized/307c252b-da61-4c90-b270-85ed80dc94d1.png,https://k12static.xdf.cn/k12/image/externalized/4a43ac04-07e9-41c4-b488-2c289ea076f8.png
2770042196167516160,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：连线式推断，以气体肥料和相对分子质量为突破口，转化关系,连线式推断，以气体肥料和相对分子质量为突破口，转化关系,A、B、C、D是初中化学常见的四种物质，它们之间的转化关系如图所示（“→”表示反应能一步实现，部分物质和反应条件已略去）。已知A可作气体肥料，B、C、D中均含有同一种金属元素，其中C的相对分子质量为56，C与水化合生成D。 （1）B转化为C的基本反应类型为 ________ 。 （2）A转化为B的化学方程式为 ________ 。 （3）C与水化合生成D的化学方程式为 ________ 。,https://k12static.xdf.cn/k12/image/externalized/4a68deef-3c1d-4f4a-a872-b8241114daa3.png,https://k12static.xdf.cn/k12/image/externalized/62d6779e-8d65-49cc-85c5-53c999cc1123.png
2139844135438389248,★★,2,基础题,★★,2,基础题,基础题,否,一致保留,高,基础题,最高难任务需要一次实质应用、转换或基础实验判断，但模型完全显性。 原标注依据：过氧化氢的反应,过氧化氢的反应,某学生学习了双氧水制氧气的实验后，想起自己家里也有一瓶消毒用双氧水，经查看发现已过期，但不知是否完全变质，于是他将该瓶双氧水带到学校，进行了如图所示的探究。试回答：,https://k12static.xdf.cn/k12/image/externalized/3937bcf8-b29e-43d0-b1ee-cdf5184fa893.png,https://k12static.xdf.cn/k12/image/externalized/2bf1be58-32c6-4777-a57f-60e5a1789710.png
2951623851481337856,★★,2,基础题,★★,2,基础题,基础题,否,一致保留,高,基础题,最高难任务需要一次实质应用、转换或基础实验判断，但模型完全显性。 原标注依据：营养素/溶解性/等知识点堆砌,营养素/溶解性/等知识点堆砌,化学源于生活，服务于生活。 （1）青岛鲅鱼，营养美味。 每100g鲅鱼肉中含有的部分营养成分如图，下列表述错误的是 。 A．食用鱼肉可预防夜盲症 B．鱼肉中含有的主要营养素为蛋白质 C．鱼肉营养丰富，可在日常饮食中代替主食 （2）青岛啤酒，享誉世界。 ①打开啤酒瓶盖会有大量气泡冒出，是因为 。 ②制作啤酒瓶的玻璃属于 （填字母）。 A．天然材料 B．有机合成材料 C．无机非金属材料 D．复合材料 （3）青岛地铁，畅达幸福。 ①制造机车…,https://k12static.xdf.cn/k12/image/externalized/a676c2e3-9e00-4a4f-8fc0-8f0faf4bb790.png,https://k12static.xdf.cn/k12/image/externalized/13e74c40-c5cc-45cf-90c3-eb9ddd20c33a.png
3035385419707240448,★★★★,4,拔高题,★★★★,4,拔高题,中等题,是,明确改标,高,拔高题,题目包含决定性转换或高密度综合链，需要图像反推、竞争解释排除、方案评价、多步守恒/差量，或多个高阶任务共同作用，校准为拔高题。,常见离子检验/物质鉴别需多步实验探究确定溶质,某同学在帮助实验员整理化学试剂时发现了一瓶标签残缺的无色溶液（如图甲所示），经实验员分析可知原瓶溶液中的溶质可能是NaCl、NaOH、Na2CO3、NaHCO3中的一种，为确认溶液中的溶质，他设计并进行了如下探究活动。【资料查阅】上述四种物质的相关信息如下：物质NaClNaOHNa2CO3NaHCO3常温下的溶解度/g3610921.59.6常温下稀溶液的pH713119请回答下列问题：【实验探究1】如上图乙所示，在操作①后可确定溶质…,https://k12static.xdf.cn/k12/image/externalized/3812cebe-bff3-437d-967e-85744cda9e50.png,https://k12static.xdf.cn/k12/image/externalized/4c9743bb-6101-47a9-b3ad-92320a1a1339.png
2760496821114875904,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：过氧化氢制氧/燃烧条件/控制变量含创新实验装置,过氧化氢制氧/燃烧条件/控制变量含创新实验装置,控制变量和对比实验是科学探究的重要形式。某化学兴趣小组利用如图装置进行燃烧条件的探究，装置的气密性良好，实验前弹簧夹K1、K2都处于关闭状态。,https://k12static.xdf.cn/k12/image/externalized/9e5f7b39-e7e6-4fee-a75d-5e257af387a9.png,https://k12static.xdf.cn/k12/image/externalized/0d848864-07d5-4ff2-9bd3-f4fec99d175a.png
3088109137714843648,★★★,3,中等题,★★★,3,中等题,中等题,否,边界保留,中,基础题 / 中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：合成材料/金属性质/方程式/催化剂/能量变化 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,合成材料/金属性质/方程式/催化剂/能量变化,2023年10月26日“神舟十七号”太空飞船成功发射，标志着我国载人航天进入新的发展阶段。 Ⅰ、航天材料 （1）航天员舱外航天服使用的聚氯酯橡胶是 （填“隔热”或“导热”）材料。 （2）太阳能电池板需要使用铝合金箔片，铝合金能加工成箔片是利用了金属的 性。 Ⅱ、生命保障 （3）航天员呼出的二氧化碳在一定条件下与氢气反应生成甲烷和水。其化学方程式为 。 Ⅲ、能源系统 （4）长征2F型火箭使用的推进剂为偏二甲肼和四氧化二氮，其反应方程式为…,https://k12static.xdf.cn/k12/image/externalized/da61b58f-e908-448d-b837-d9c4914e2975.png,https://k12static.xdf.cn/k12/image/externalized/d430533c-d98b-4f7f-abc9-ffcae348a8db.png
2811494186129936384,★★★,3,中等题,★★★,3,中等题,中等题,否,边界保留,中,基础题 / 中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：酸碱盐转化需逐一验证各转化路径可行性与产物正确性 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,酸碱盐转化需逐一验证各转化路径可行性与产物正确性,下列物质的转化在给定条件下均能实现的是（ ）,https://k12static.xdf.cn/k12/image/externalized/84cc01b2-1324-4a47-9f20-9ff03b0378a8.png,https://k12static.xdf.cn/k12/image/externalized/444643cf-7dc2-48e3-aeae-ca104e338dfd.png
2774617420599955456,★★★★,4,拔高题,★★★★,4,拔高题,中等题,是,明确改标,高,拔高题,题目包含决定性转换或高密度综合链，需要图像反推、竞争解释排除、方案评价、多步守恒/差量，或多个高阶任务共同作用，校准为拔高题。,合金/活动性/金属回收方案评价/滤渣滤液多选,“乌铜走银”是云南省石屏县始创的一种独特的铜制工艺品技艺，迄今已有300余年的历史。,https://k12static.xdf.cn/k12/image/externalized/49da8218-d62d-4b51-b9ea-6fceb1bb6502.png,https://k12static.xdf.cn/k12/image/externalized/924c3f59-8eba-41f8-8fcc-cc87b4ad1579.png
3308089709421686784,★★★,3,中等题,★★★,3,中等题,中等题,否,一致保留,高,中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：盐的检验/定量测定含实验设计和计算,盐的检验/定量测定含实验设计和计算,草木灰是农作物秸秆燃烧后的剩余灰烬，其中富含可溶性钾盐。项目小组同学围绕草木灰成分和用途开展探究，请结合任务回答问题。 【任务一】探究草木灰的成分。 【提出问题】草木灰中含有哪些钾盐？ 【作出猜想】草木灰中可能含有碳酸钾、硫酸钾中的一种或两种。 【实验探究】取适量草木灰样品，用水充分浸泡后过滤。 操作 现象 结论 ①取滤液少许，向其中加入 ________ ________ 草木灰中只含有碳酸钾 ②向步骤①所得溶液中滴加氯化钡溶液 _…,https://k12static.xdf.cn/k12/image/externalized/488d4211-474b-4c51-a898-8ddc909c0fde.png,https://k12static.xdf.cn/k12/image/externalized/1ec5b96f-3106-4b01-9122-6af15e18c9e0.png
2942454659245445120,★★★,3,中等题,★★★,3,中等题,中等题,否,边界保留,中,基础题 / 中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：酸的化学性质与颜色变化多选题需逐一验证选项 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,酸的化学性质与颜色变化多选题需逐一验证选项,如图表示化学反应中溶液的颜色变化，下列叙述错误的是（ ）,https://k12static.xdf.cn/k12/image/externalized/4f5beebe-8d44-4a97-9a68-de1f38155e88.png,https://k12static.xdf.cn/k12/image/externalized/b7594e23-9e13-474a-ba4a-7181790d047a.png
2810572303125000192,★★★,3,中等题,★★★,3,中等题,中等题,否,边界保留,中,中等题 / 拔高题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：水净化流程/酸碱盐转化含多步分析和流程图 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,水净化流程/酸碱盐转化含多步分析和流程图,水是一种重要的自然资源，具有重要作用。 Ⅰ.净化天然水为饮用水 生命吸管（如图1所示）可直接将污水净化为饮用水，主要处理步骤如图2所示。 （1）《生活饮用水卫生标准》中规定“铜＜1.0mg/L，铁＜0.3mg/L”，其中的“铜”、“铁”是指 ________ （填“元素”“单质”或“原子”）。 （2）图2中双层纺织网的作用与 ________ 操作相似，活性炭的主要作用是 ________ 。 （3）超滤膜可滤去某直径为0.5μm的微…,https://k12static.xdf.cn/k12/image/externalized/85350d1e-29d3-40dd-ae17-8f49aca185bb.png,https://k12static.xdf.cn/k12/image/externalized/9c63b097-6923-48a2-8585-2b129ec7af7d.png
2896153392938586112,★★★★,4,拔高题,★★★★,4,拔高题,中等题,是,明确改标,高,拔高题,题目包含决定性转换或高密度综合链，需要图像反推、竞争解释排除、方案评价、多步守恒/差量，或多个高阶任务共同作用，校准为拔高题。,质量守恒/CO2性质/金属活动性/燃烧条件含四图需逐一判断方案有效性,下列实验方案(夹持装置已略去)，能达到目的的是目的A.探究二氧化碳与水反应B.探究不同催化剂的催化效果C.验证质量守恒定律D.比较铁、铜、银三种金属的活动性方案,https://k12static.xdf.cn/k12/image/externalized/67bbef30-e94b-484e-83b9-a8c4346c470b.png,https://k12static.xdf.cn/k12/image/externalized/b4a80ec1-1a98-47fb-9705-8bb9d0b30616.png
3367571178955059200,★★★,3,中等题,★★★,3,中等题,中等题,否,边界保留,中,基础题 / 中等题,最高难任务形成常规多步分析，或整题具有受控的非重复规则广度。 原标注依据：石油分类/完全燃烧/合金/湿法炼铜含方程式书写 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,石油分类/完全燃烧/合金/湿法炼铜含方程式书写,我国古代华夏民族在认识、改造和应用物质方面有着辉煌的历史。 （1）晋代《博物志》有关于石油的记载：“水有肥如肉汁……如凝膏，然（燃）极明”。石油是一种 （填“混合物”或“纯净物”）；北宋沈括《梦溪笔谈•石油》记载石油“然（燃）之如麻，但烟甚浓……”，是指石油燃烧不充分产生大量黑烟，可以通过 的方法减少黑烟产生。 （2）《本草纲目》卷六艾火条，时珍曰：“火镜也，以铜铸成，其面凹，摩热向日，以艾承之，则得火。”其原理是利用凹透镜将日光聚于…,https://k12static.xdf.cn/k12/image/externalized/77edb65b-e8d6-45cb-97d0-8bf01b000f95.png,https://k12static.xdf.cn/k12/image/externalized/12558d40-ff93-446c-a689-cd928797d8e0.png
